"GEO_ID","NAME","P001001","P001001ERR",
"Geography","Geographic Area Name","Total","Errata of Total",
"8600000US12072","ZCTA5 12072","2890","null",
"8600000US12074","ZCTA5 12074","2963","null",
"8600000US12075","ZCTA5 12075","3418","null",
"8600000US12076","ZCTA5 12076","1500","null",
"8600000US12077","ZCTA5 12077","6246","null",
"8600000US12078","ZCTA5 12078","23773","null",
"8600000US12083","ZCTA5 12083","3795","null",
"8600000US12084","ZCTA5 12084","4271","null",
"8600000US12085","ZCTA5 12085","479","null",
"8600000US12086","ZCTA5 12086","1865","null",
"8600000US12087","ZCTA5 12087","1073","null",
"8600000US12089","ZCTA5 12089","69","null",
"8600000US12090","ZCTA5 12090","6262","null",
"8600000US12092","ZCTA5 12092","1304","null",
"8600000US12093","ZCTA5 12093","1666","null",
"8600000US12094","ZCTA5 12094","2268","null",
"8600000US12095","ZCTA5 12095","12606","null",
"8600000US12106","ZCTA5 12106","2193","null",
"8600000US12108","ZCTA5 12108","416","null",
"8600000US12110","ZCTA5 12110","21908","null",
"8600000US12115","ZCTA5 12115","189","null",
"8600000US12116","ZCTA5 12116","1920","null",
"8600000US12117","ZCTA5 12117","3256","null",
"8600000US12118","ZCTA5 12118","13897","null",
"8600000US12120","ZCTA5 12120","613","null",
"8600000US12121","ZCTA5 12121","1916","null",
"8600000US12122","ZCTA5 12122","4582","null",
"8600000US12123","ZCTA5 12123","5124","null",
"8600000US12124","ZCTA5 12124","606","null",
"8600000US12125","ZCTA5 12125","1373","null",
"8600000US12130","ZCTA5 12130","987","null",
"8600000US12131","ZCTA5 12131","115","null",
"8600000US12132","ZCTA5 12132","338","null",
"8600000US12134","ZCTA5 12134","3516","null",
"8600000US12136","ZCTA5 12136","804","null",
"8600000US12137","ZCTA5 12137","1679","null",
"8600000US12138","ZCTA5 12138","3168","null",
"8600000US12139","ZCTA5 12139","295","null",
"8600000US12140","ZCTA5 12140","1702","null",
"8600000US12143","ZCTA5 12143","5137","null",
"8600000US12144","ZCTA5 12144","20555","null",
"8600000US12147","ZCTA5 12147","499","null",
"8600000US12148","ZCTA5 12148","4569","null",
"8600000US12149","ZCTA5 12149","2474","null",
"8600000US12150","ZCTA5 12150","914","null",
"8600000US12151","ZCTA5 12151","708","null",
"8600000US12153","ZCTA5 12153","814","null",
"8600000US12154","ZCTA5 12154","2818","null",
"8600000US12155","ZCTA5 12155","1977","null",
"8600000US12156","ZCTA5 12156","848","null",
"8600000US12157","ZCTA5 12157","4061","null",
"8600000US12158","ZCTA5 12158","6309","null",
"8600000US12159","ZCTA5 12159","7896","null",
"8600000US12160","ZCTA5 12160","944","null",
"8600000US12161","ZCTA5 12161","160","null",
"8600000US12164","ZCTA5 12164","365","null",
"8600000US12165","ZCTA5 12165","175","null",
"8600000US12166","ZCTA5 12166","1363","null",
"8600000US12167","ZCTA5 12167","2438","null",
"8600000US12168","ZCTA5 12168","1952","null",
"8600000US12169","ZCTA5 12169","306","null",
"8600000US12170","ZCTA5 12170","4945","null",
"8600000US12172","ZCTA5 12172","405","null",
"8600000US12173","ZCTA5 12173","1753","null",
"8600000US12174","ZCTA5 12174","345","null",
"8600000US12175","ZCTA5 12175","797","null",
"8600000US12176","ZCTA5 12176","198","null",
"8600000US12177","ZCTA5 12177","518","null",
"8600000US12180","ZCTA5 12180","53606","null",
"8600000US12182","ZCTA5 12182","14733","null",
"8600000US12183","ZCTA5 12183","2620","null",
"8600000US12184","ZCTA5 12184","7148","null",
"8600000US12185","ZCTA5 12185","2037","null",
"8600000US12186","ZCTA5 12186","6277","null",
"8600000US12187","ZCTA5 12187","697","null",
"8600000US12188","ZCTA5 12188","10980","null",
"8600000US12189","ZCTA5 12189","17568","null",
"8600000US12190","ZCTA5 12190","674","null",
"8600000US12192","ZCTA5 12192","1722","null",
"8600000US12193","ZCTA5 12193","2016","null",
"8600000US12194","ZCTA5 12194","207","null",
"8600000US12195","ZCTA5 12195","154","null",
"8600000US12196","ZCTA5 12196","3031","null",
"8600000US12197","ZCTA5 12197","2233","null",
"8600000US12198","ZCTA5 12198","7903","null",
"8600000US12202","ZCTA5 12202","9628","null",
"8600000US12203","ZCTA5 12203","29952","null",
"8600000US12204","ZCTA5 12204","7349","null",
"8600000US12205","ZCTA5 12205","26977","null",
"8600000US12206","ZCTA5 12206","16395","null",
"8600000US12207","ZCTA5 12207","1948","null",
"8600000US12208","ZCTA5 12208","20702","null",
"8600000US12209","ZCTA5 12209","10121","null",
"8600000US12210","ZCTA5 12210","10158","null",
"8600000US12211","ZCTA5 12211","11303","null",
"8600000US12222","ZCTA5 12222","6489","null",
"8600000US12302","ZCTA5 12302","27582","null",
"8600000US12303","ZCTA5 12303","29857","null",
"8600000US12304","ZCTA5 12304","21482","null",
"8600000US12305","ZCTA5 12305","5716","null",
"8600000US12306","ZCTA5 12306","25636","null",
"8600000US12307","ZCTA5 12307","7692","null",
"8600000US12308","ZCTA5 12308","15335","null",
"8600000US12309","ZCTA5 12309","29343","null",
"8600000US12401","ZCTA5 12401","35040","null",
"8600000US12404","ZCTA5 12404","3385","null",
"8600000US12405","ZCTA5 12405","780","null",
"8600000US12406","ZCTA5 12406","823","null",
"8600000US12407","ZCTA5 12407","173","null",
"8600000US12409","ZCTA5 12409","804","null",
"8600000US12410","ZCTA5 12410","397","null",
"8600000US12411","ZCTA5 12411","497","null",
"8600000US12412","ZCTA5 12412","673","null",
"8600000US12413","ZCTA5 12413","2948","null",
"8600000US12414","ZCTA5 12414","10510","null",
"8600000US12416","ZCTA5 12416","277","null",
"8600000US12417","ZCTA5 12417","581","null",
"8600000US12418","ZCTA5 12418","537","null",
"8600000US12419","ZCTA5 12419","722","null",
"8600000US12420","ZCTA5 12420","363","null",
"8600000US12421","ZCTA5 12421","470","null",
"8600000US12422","ZCTA5 12422","339","null",
"8600000US12423","ZCTA5 12423","1097","null",
"8600000US12424","ZCTA5 12424","250","null",
"8600000US12427","ZCTA5 12427","576","null",
"8600000US12428","ZCTA5 12428","6602","null",
"8600000US12429","ZCTA5 12429","281","null",
"8600000US12430","ZCTA5 12430","1194","null",
"8600000US12431","ZCTA5 12431","1381","null",
"8600000US12432","ZCTA5 12432","492","null",
"8600000US12433","ZCTA5 12433","483","null",
"8600000US12434","ZCTA5 12434","751","null",
"8600000US12435","ZCTA5 12435","326","null",
"8600000US12436","ZCTA5 12436","417","null",
"8600000US12438","ZCTA5 12438","59","null",
"8600000US12439","ZCTA5 12439","305","null",
"8600000US12440","ZCTA5 12440","1980","null",
"8600000US12441","ZCTA5 12441","114","null",
"8600000US12442","ZCTA5 12442","953","null",
"8600000US12443","ZCTA5 12443","3825","null",
"8600000US12444","ZCTA5 12444","497","null",
"8600000US12446","ZCTA5 12446","5061","null",
"8600000US12448","ZCTA5 12448","388","null",
"8600000US12449","ZCTA5 12449","3367","null",
"8600000US12450","ZCTA5 12450","183","null",
"8600000US12451","ZCTA5 12451","1674","null",
"8600000US12452","ZCTA5 12452","213","null",
"8600000US12453","ZCTA5 12453","366","null",
"8600000US12454","ZCTA5 12454","297","null",
"8600000US12455","ZCTA5 12455","1988","null",
"8600000US12456","ZCTA5 12456","639","null",
"8600000US12457","ZCTA5 12457","763","null",
"8600000US12458","ZCTA5 12458","3232","null",
"8600000US12459","ZCTA5 12459","161","null",
"8600000US12460","ZCTA5 12460","277","null",
"8600000US12461","ZCTA5 12461","1634","null",
"8600000US12463","ZCTA5 12463","1484","null",
"8600000US12464","ZCTA5 12464","1020","null",
"8600000US12465","ZCTA5 12465","266","null",
"8600000US12466","ZCTA5 12466","2471","null",
"8600000US12468","ZCTA5 12468","1036","null",
"8600000US12469","ZCTA5 12469","677","null",
"8600000US12470","ZCTA5 12470","536","null",
"8600000US12471","ZCTA5 12471","215","null",
"8600000US12472","ZCTA5 12472","1572","null",
"8600000US12473","ZCTA5 12473","861","null",
"8600000US12474","ZCTA5 12474","1162","null",
"8600000US12475","ZCTA5 12475","354","null",
"8600000US12477","ZCTA5 12477","18787","null",
"8600000US12480","ZCTA5 12480","634","null",
"8600000US12481","ZCTA5 12481","1356","null",
"8600000US12482","ZCTA5 12482","680","null",
"8600000US12483","ZCTA5 12483","259","null",
"8600000US12484","ZCTA5 12484","2733","null",
"8600000US12485","ZCTA5 12485","865","null",
"8600000US12486","ZCTA5 12486","1523","null",
"8600000US12487","ZCTA5 12487","3268","null",
"8600000US12489","ZCTA5 12489","1292","null",
"8600000US12490","ZCTA5 12490","110","null",
"8600000US12491","ZCTA5 12491","1675","null",
"8600000US12492","ZCTA5 12492","271","null",
"8600000US12493","ZCTA5 12493","495","null",
"8600000US12494","ZCTA5 12494","764","null",
"8600000US12495","ZCTA5 12495","265","null",
"8600000US12496","ZCTA5 12496","1634","null",
"8600000US12498","ZCTA5 12498","4851","null",
"8600000US12501","ZCTA5 12501","2457","null",
"8600000US12502","ZCTA5 12502","1164","null",
"8600000US12503","ZCTA5 12503","775","null",
"8600000US12504","ZCTA5 12504","1395","null",
"8600000US12507","ZCTA5 12507","167","null",
"8600000US12508","ZCTA5 12508","19880","null",
"8600000US12512","ZCTA5 12512","127","null",
"8600000US12513","ZCTA5 12513","651","null",
"8600000US12514","ZCTA5 12514","2938","null",
"8600000US12515","ZCTA5 12515","1549","null",
"8600000US12516","ZCTA5 12516","1833","null",
"8600000US12517","ZCTA5 12517","509","null",
"8600000US12518","ZCTA5 12518","5870","null",
"8600000US12520","ZCTA5 12520","3109","null",
"8600000US12521","ZCTA5 12521","1644","null",
"8600000US12522","ZCTA5 12522","5172","null",
"8600000US12523","ZCTA5 12523","1798","null",
"8600000US12524","ZCTA5 12524","15598","null",
"8600000US12525","ZCTA5 12525","3311","null",
"8600000US12526","ZCTA5 12526","3686","null",
"8600000US12527","ZCTA5 12527","147","null",
"8600000US12528","ZCTA5 12528","13344","null",
"8600000US12529","ZCTA5 12529","2859","null",
"8600000US12530","ZCTA5 12530","124","null",
"8600000US12531","ZCTA5 12531","3601","null",
"8600000US12533","ZCTA5 12533","25307","null",
"8600000US12534","ZCTA5 12534","17867","null",
"8600000US12538","ZCTA5 12538","14578","null",
"8600000US12540","ZCTA5 12540","7802","null",
"8600000US12542","ZCTA5 12542","5913","null",
"8600000US12543","ZCTA5 12543","3001","null",
"8600000US12545","ZCTA5 12545","4763","null",
"8600000US12546","ZCTA5 12546","3039","null",
"8600000US12547","ZCTA5 12547","2891","null",
"8600000US12548","ZCTA5 12548","1494","null",
"8600000US12549","ZCTA5 12549","10201","null",
"8600000US12550","ZCTA5 12550","54447","null",
"8600000US12553","ZCTA5 12553","24438","null",
"8600000US12561","ZCTA5 12561","18308","null",
"8600000US12563","ZCTA5 12563","8084","null",
"8600000US12564","ZCTA5 12564","7338","null",
"8600000US12565","ZCTA5 12565","1487","null",
"8600000US12566","ZCTA5 12566","10753","null",
"8600000US12567","ZCTA5 12567","2854","null",
"8600000US12569","ZCTA5 12569","9826","null",
"8600000US12570","ZCTA5 12570","7699","null",
"8600000US12571","ZCTA5 12571","9918","null",
"8600000US12572","ZCTA5 12572","9123","null",
"8600000US12574","ZCTA5 12574","329","null",
"8600000US12575","ZCTA5 12575","2258","null",
"8600000US12577","ZCTA5 12577","2029","null",
"8600000US12578","ZCTA5 12578","2411","null",
"8600000US12580","ZCTA5 12580","4402","null",
"8600000US12581","ZCTA5 12581","2246","null",
"8600000US12582","ZCTA5 12582","6191","null",
"8600000US12583","ZCTA5 12583","2451","null",
"8600000US12585","ZCTA5 12585","885","null",
"8600000US12586","ZCTA5 12586","12540","null",
"8600000US12589","ZCTA5 12589","17228","null",
"8600000US12590","ZCTA5 12590","35102","null",
"8600000US12592","ZCTA5 12592","1486","null",
"8600000US12594","ZCTA5 12594","4275","null",
"8600000US12601","ZCTA5 12601","43398","null",
"8600000US12603","ZCTA5 12603","42810","null",
"8600000US12604","ZCTA5 12604","586","null",
"8600000US12701","ZCTA5 12701","11324","null",
"8600000US12719","ZCTA5 12719","1207","null",
"8600000US12720","ZCTA5 12720","172","null",
"8600000US12721","ZCTA5 12721","6627","null",
"8600000US12722","ZCTA5 12722","158","null",
"8600000US12723","ZCTA5 12723","1826","null",
"8600000US12724","ZCTA5 12724","245","null",
"8600000US12725","ZCTA5 12725","277","null",
"8600000US12726","ZCTA5 12726","1162","null",
"8600000US12729","ZCTA5 12729","1874","null",
"8600000US12732","ZCTA5 12732","786","null",
"8600000US12733","ZCTA5 12733","1446","null",
"8600000US12734","ZCTA5 12734","867","null",
"8600000US12736","ZCTA5 12736","118","null",
"8600000US12737","ZCTA5 12737","1910","null",
"8600000US12738","ZCTA5 12738","320","null",
"8600000US12740","ZCTA5 12740","1886","null",
"8600000US12741","ZCTA5 12741","351","null",
"8600000US12742","ZCTA5 12742","181","null",
"8600000US12743","ZCTA5 12743","389","null",
"8600000US12745","ZCTA5 12745","178","null",
"8600000US12746","ZCTA5 12746","937","null",
"8600000US12747","ZCTA5 12747","1714","null",
"8600000US12748","ZCTA5 12748","2076","null",
"8600000US12749","ZCTA5 12749","300","null",
"8600000US12750","ZCTA5 12750","187","null",
"8600000US12751","ZCTA5 12751","1054","null",
"8600000US12752","ZCTA5 12752","242","null",
"8600000US12754","ZCTA5 12754","7221","null",
"8600000US12758","ZCTA5 12758","4042","null",
"8600000US12759","ZCTA5 12759","1649","null",
"8600000US12760","ZCTA5 12760","482","null",
"8600000US12762","ZCTA5 12762","512","null",
"8600000US12763","ZCTA5 12763","942","null",
"8600000US12764","ZCTA5 12764","1802","null",
"8600000US12765","ZCTA5 12765","885","null",
"8600000US12766","ZCTA5 12766","437","null",
"8600000US12767","ZCTA5 12767","126","null",
"8600000US12768","ZCTA5 12768","1131","null",
"8600000US12769","ZCTA5 12769","253","null",
"8600000US12770","ZCTA5 12770","296","null",
"8600000US12771","ZCTA5 12771","14511","null",
"8600000US12775","ZCTA5 12775","2297","null",
"8600000US12776","ZCTA5 12776","2180","null",
"8600000US12777","ZCTA5 12777","764","null",
"8600000US12778","ZCTA5 12778","633","null",
"8600000US12779","ZCTA5 12779","2460","null",
"8600000US12780","ZCTA5 12780","2312","null",
"8600000US12781","ZCTA5 12781","307","null",
"8600000US12783","ZCTA5 12783","1668","null",
"8600000US12784","ZCTA5 12784","94","null",
"8600000US12785","ZCTA5 12785","1024","null",
"8600000US12786","ZCTA5 12786","665","null",
"8600000US12787","ZCTA5 12787","452","null",
"8600000US12788","ZCTA5 12788","2908","null",
"8600000US12789","ZCTA5 12789","1838","null",
"8600000US12790","ZCTA5 12790","4518","null",
"8600000US12791","ZCTA5 12791","737","null",
"8600000US12792","ZCTA5 12792","335","null",
"8600000US12801","ZCTA5 12801","14707","null",
"8600000US12803","ZCTA5 12803","7567","null",
"8600000US12804","ZCTA5 12804","26540","null",
"8600000US12808","ZCTA5 12808","306","null",
"8600000US12809","ZCTA5 12809","3528","null",
"8600000US12810","ZCTA5 12810","627","null",
"8600000US12811","ZCTA5 12811","127","null",
"8600000US12812","ZCTA5 12812","150","null",
"8600000US12814","ZCTA5 12814","1574","null",
"8600000US12815","ZCTA5 12815","871","null",
"8600000US12816","ZCTA5 12816","4610","null",
"8600000US12817","ZCTA5 12817","2274","null",
"8600000US12819","ZCTA5 12819","403","null",
"8600000US12821","ZCTA5 12821","2750","null",
"8600000US12822","ZCTA5 12822","6200","null",
"8600000US12823","ZCTA5 12823","238","null",
"8600000US12824","ZCTA5 12824","894","null",
"8600000US12827","ZCTA5 12827","3877","null",
"8600000US12828","ZCTA5 12828","9448","null",
"8600000US12831","ZCTA5 12831","17416","null",
"8600000US12832","ZCTA5 12832","7106","null",
"8600000US12833","ZCTA5 12833","4401","null",
"8600000US12834","ZCTA5 12834","6594","null",
"8600000US12835","ZCTA5 12835","2603","null",
"8600000US12836","ZCTA5 12836","574","null",
"8600000US12837","ZCTA5 12837","857","null",
"8600000US12838","ZCTA5 12838","608","null",
"8600000US12839","ZCTA5 12839","13588","null",
"8600000US12841","ZCTA5 12841","77","null",
"8600000US12842","ZCTA5 12842","1166","null",
"8600000US12843","ZCTA5 12843","600","null",
"8600000US12844","ZCTA5 12844","199","null",
"8600000US12845","ZCTA5 12845","4842","null",
"8600000US12846","ZCTA5 12846","3298","null",
"8600000US12847","ZCTA5 12847","605","null",
"8600000US12849","ZCTA5 12849","385","null",
"8600000US12850","ZCTA5 12850","2835","null",
"8600000US12851","ZCTA5 12851","366","null",
"8600000US12852","ZCTA5 12852","436","null",
"8600000US12853","ZCTA5 12853","1770","null",
"8600000US12855","ZCTA5 12855","259","null",
"8600000US12856","ZCTA5 12856","187","null",
"8600000US12857","ZCTA5 12857","498","null",
"8600000US12858","ZCTA5 12858","59","null",
"8600000US12859","ZCTA5 12859","2220","null",
"8600000US12860","ZCTA5 12860","748","null",
"8600000US12861","ZCTA5 12861","609","null",
"8600000US12862","ZCTA5 12862","17","null",
"8600000US12863","ZCTA5 12863","533","null",
"8600000US12864","ZCTA5 12864","36","null",
"8600000US12865","ZCTA5 12865","3663","null",
"8600000US12866","ZCTA5 12866","36915","null",
"8600000US12870","ZCTA5 12870","1509","null",
"8600000US12871","ZCTA5 12871","4084","null",
"8600000US12872","ZCTA5 12872","31","null",
"8600000US12873","ZCTA5 12873","736","null",
"8600000US12874","ZCTA5 12874","142","null",
"8600000US12878","ZCTA5 12878","719","null",
"8600000US12883","ZCTA5 12883","5025","null",
"8600000US12884","ZCTA5 12884","486","null",
"8600000US12885","ZCTA5 12885","4602","null",
"8600000US12886","ZCTA5 12886","269","null",
"8600000US12887","ZCTA5 12887","4972","null",
"8600000US12901","ZCTA5 12901","33439","null",
"8600000US12903","ZCTA5 12903","1217","null",
"8600000US12910","ZCTA5 12910","2148","null",
"8600000US12911","ZCTA5 12911","36","null",
"8600000US12912","ZCTA5 12912","1998","null",
"8600000US12913","ZCTA5 12913","1157","null",
"8600000US12914","ZCTA5 12914","1044","null",
"8600000US12916","ZCTA5 12916","2135","null",
"8600000US12917","ZCTA5 12917","1403","null",
"8600000US12918","ZCTA5 12918","2381","null",
"8600000US12919","ZCTA5 12919","3037","null",
"8600000US12920","ZCTA5 12920","2842","null",
"8600000US12921","ZCTA5 12921","2410","null",
"8600000US12922","ZCTA5 12922","65","null",
"8600000US12923","ZCTA5 12923","632","null",
"8600000US12924","ZCTA5 12924","158","null",
"8600000US12926","ZCTA5 12926","2208","null",
"8600000US12927","ZCTA5 12927","224","null",
"8600000US12928","ZCTA5 12928","2028","null",
"8600000US12929","ZCTA5 12929","3938","null",
"8600000US12930","ZCTA5 12930","634","null",
"8600000US12932","ZCTA5 12932","1236","null",
"8600000US12933","ZCTA5 12933","17","null",
"8600000US12934","ZCTA5 12934","1074","null",
"8600000US12935","ZCTA5 12935","1748","null",
"8600000US12936","ZCTA5 12936","599","null",
"8600000US12937","ZCTA5 12937","1572","null",
"8600000US12939","ZCTA5 12939","205","null",
"8600000US12941","ZCTA5 12941","1428","null",
"8600000US12942","ZCTA5 12942","646","null",
"8600000US12943","ZCTA5 12943","459","null",
"8600000US12944","ZCTA5 12944","4080","null",
"8600000US12945","ZCTA5 12945","638","null",
"8600000US12946","ZCTA5 12946","5492","null",
"8600000US12950","ZCTA5 12950","929","null",
"8600000US12952","ZCTA5 12952","546","null",
"8600000US12953","ZCTA5 12953","15836","null",
"8600000US12955","ZCTA5 12955","381","null",
"8600000US12956","ZCTA5 12956","1259","null",
"8600000US12957","ZCTA5 12957","1726","null",
"8600000US12958","ZCTA5 12958","1929","null",
"8600000US12959","ZCTA5 12959","1369","null",
"8600000US12960","ZCTA5 12960","1148","null",
"8600000US12961","ZCTA5 12961","180","null",
"8600000US12962","ZCTA5 12962","5499","null",
"8600000US12964","ZCTA5 12964","161","null",
"8600000US12965","ZCTA5 12965","516","null",
"8600000US12966","ZCTA5 12966","2915","null",
"8600000US12967","ZCTA5 12967","1223","null",
"8600000US12969","ZCTA5 12969","423","null",
"8600000US12970","ZCTA5 12970","963","null",
"8600000US12972","ZCTA5 12972","6364","null",
"8600000US12973","ZCTA5 12973","187","null",
"8600000US12974","ZCTA5 12974","1599","null",
"8600000US12975","ZCTA5 12975","265","null",
"8600000US12976","ZCTA5 12976","260","null",
"8600000US12977","ZCTA5 12977","1753","null",
"8600000US12978","ZCTA5 12978","403","null",
"8600000US12979","ZCTA5 12979","2304","null",
"8600000US12980","ZCTA5 12980","1304","null",
"8600000US12981","ZCTA5 12981","2253","null",
"8600000US12983","ZCTA5 12983","7494","null",
"8600000US12985","ZCTA5 12985","1072","null",
"8600000US12986","ZCTA5 12986","6120","null",
"8600000US12987","ZCTA5 12987","201","null",
"8600000US12989","ZCTA5 12989","1010","null",
"8600000US12992","ZCTA5 12992","4778","null",
"8600000US12993","ZCTA5 12993","1623","null",
"8600000US12996","ZCTA5 12996","2086","null",
"8600000US12997","ZCTA5 12997","1239","null",
"8600000US12998","ZCTA5 12998","526","null",
"8600000US13020","ZCTA5 13020","150","null",
"8600000US13021","ZCTA5 13021","39506","null",
"8600000US13024","ZCTA5 13024","1733","null",
"8600000US13026","ZCTA5 13026","1914","null",
"8600000US13027","ZCTA5 13027","31637","null",
"8600000US13028","ZCTA5 13028","1350","null",
"8600000US13029","ZCTA5 13029","7109","null",
"8600000US13030","ZCTA5 13030","3892","null",
"8600000US13031","ZCTA5 13031","15551","null",
"8600000US13032","ZCTA5 13032","12790","null",
"8600000US13033","ZCTA5 13033","3556","null",
"8600000US13034","ZCTA5 13034","1989","null",
"8600000US13035","ZCTA5 13035","8617","null",
"8600000US13036","ZCTA5 13036","8680","null",
"8600000US13037","ZCTA5 13037","8897","null",
"8600000US13039","ZCTA5 13039","17537","null",
"8600000US13040","ZCTA5 13040","2758","null",
"8600000US13041","ZCTA5 13041","10705","null",
"8600000US13042","ZCTA5 13042","2356","null",
"8600000US13044","ZCTA5 13044","2512","null",
"8600000US13045","ZCTA5 13045","30112","null",
"8600000US13051","ZCTA5 13051","153","null",
"8600000US13052","ZCTA5 13052","1679","null",
"8600000US13053","ZCTA5 13053","5015","null",
"8600000US13054","ZCTA5 13054","1582","null",
"8600000US13057","ZCTA5 13057","14992","null",
"8600000US13060","ZCTA5 13060","2806","null",
"8600000US13061","ZCTA5 13061","1040","null",
"8600000US13062","ZCTA5 13062","173","null",
"8600000US13063","ZCTA5 13063","1898","null",
"8600000US13064","ZCTA5 13064","64","null",
"8600000US13066","ZCTA5 13066","12390","null",
"8600000US13068","ZCTA5 13068","5368","null",
"8600000US13069","ZCTA5 13069","24931","null",
"8600000US13071","ZCTA5 13071","1023","null",
"8600000US13072","ZCTA5 13072","1123","null",
"8600000US13073","ZCTA5 13073","6423","null",
"8600000US13074","ZCTA5 13074","4488","null",
"8600000US13076","ZCTA5 13076","2393","null",
"8600000US13077","ZCTA5 13077","6735","null",
"8600000US13078","ZCTA5 13078","9866","null",
"8600000US13080","ZCTA5 13080","3631","null",
"8600000US13081","ZCTA5 13081","1169","null",
"8600000US13082","ZCTA5 13082","4871","null",
"8600000US13083","ZCTA5 13083","1809","null",
"8600000US13084","ZCTA5 13084","4409","null",
"8600000US13087","ZCTA5 13087","168","null",
"8600000US13088","ZCTA5 13088","22156","null",
"8600000US13090","ZCTA5 13090","30124","null",
"8600000US13092","ZCTA5 13092","2606","null",
"8600000US13101","ZCTA5 13101","2508","null",
"8600000US13102","ZCTA5 13102","85","null",
"8600000US13103","ZCTA5 13103","326","null",
"8600000US13104","ZCTA5 13104","15567","null",
"8600000US13108","ZCTA5 13108","6175","null",
"8600000US13110","ZCTA5 13110","2338","null",
"8600000US13111","ZCTA5 13111","1700","null",
"8600000US13112","ZCTA5 13112","1973","null",
"8600000US13113","ZCTA5 13113","287","null",
"8600000US13114","ZCTA5 13114","6356","null",
"8600000US13115","ZCTA5 13115","224","null",
"8600000US13116","ZCTA5 13116","3457","null",
"8600000US13117","ZCTA5 13117","188","null",
"8600000US13118","ZCTA5 13118","6382","null",
"8600000US13120","ZCTA5 13120","2328","null",
"8600000US13122","ZCTA5 13122","1174","null",
"8600000US13123","ZCTA5 13123","314","null",
"8600000US13124","ZCTA5 13124","124","null",
"8600000US13126","ZCTA5 13126","37205","null",
"8600000US13131","ZCTA5 13131","3895","null",
"8600000US13132","ZCTA5 13132","4244","null",
"8600000US13134","ZCTA5 13134","119","null",
"8600000US13135","ZCTA5 13135","6617","null",
"8600000US13136","ZCTA5 13136","534","null",
"8600000US13138","ZCTA5 13138","61","null",
"8600000US13140","ZCTA5 13140","4488","null",
"8600000US13141","ZCTA5 13141","596","null",
"8600000US13142","ZCTA5 13142","6451","null",
"8600000US13143","ZCTA5 13143","2873","null",
"8600000US13144","ZCTA5 13144","1531","null",
"8600000US13145","ZCTA5 13145","1926","null",
"8600000US13146","ZCTA5 13146","2443","null",
"8600000US13147","ZCTA5 13147","1281","null",
"8600000US13148","ZCTA5 13148","10750","null",
"8600000US13152","ZCTA5 13152","7941","null",
"8600000US13153","ZCTA5 13153","399","null",
"8600000US13155","ZCTA5 13155","663","null",
"8600000US13156","ZCTA5 13156","2000","null",
"8600000US13157","ZCTA5 13157","695","null",
"8600000US13158","ZCTA5 13158","1855","null",
"8600000US13159","ZCTA5 13159","5184","null",
"8600000US13160","ZCTA5 13160","2027","null",
"8600000US13162","ZCTA5 13162","385","null",
"8600000US13163","ZCTA5 13163","339","null",
"8600000US13164","ZCTA5 13164","2338","null",
"8600000US13165","ZCTA5 13165","10741","null",
"8600000US13166","ZCTA5 13166","5610","null",
"8600000US13167","ZCTA5 13167","3342","null",
"8600000US13202","ZCTA5 13202","5438","null",
"8600000US13203","ZCTA5 13203","16029","null",
"8600000US13204","ZCTA5 13204","19931","null",
"8600000US13205","ZCTA5 13205","19201","null",
"8600000US13206","ZCTA5 13206","16443","null",
"8600000US13207","ZCTA5 13207","13897","null",
"8600000US13208","ZCTA5 13208","22854","null",
"8600000US13209","ZCTA5 13209","13243","null",
"8600000US13210","ZCTA5 13210","27606","null",
"8600000US13211","ZCTA5 13211","6517","null",
"8600000US13212","ZCTA5 13212","20356","null",
"8600000US13214","ZCTA5 13214","8793","null",
"8600000US13215","ZCTA5 13215","15245","null",
"8600000US13219","ZCTA5 13219","15363","null",
"8600000US13224","ZCTA5 13224","8891","null",
"8600000US13290","ZCTA5 13290","0","null",
"8600000US13301","ZCTA5 13301","98","null",
"8600000US13302","ZCTA5 13302","1610","null",
"8600000US13303","ZCTA5 13303","1153","null",
"8600000US13304","ZCTA5 13304","1684","null",
"8600000US13305","ZCTA5 13305","293","null",
"8600000US13308","ZCTA5 13308","3625","null",
"8600000US13309","ZCTA5 13309","5889","null",
"8600000US13310","ZCTA5 13310","624","null",
"8600000US13312","ZCTA5 13312","331","null",
"8600000US13313","ZCTA5 13313","526","null",
"8600000US13314","ZCTA5 13314","443","null",
"8600000US13315","ZCTA5 13315","1419","null",
"8600000US13316","ZCTA5 13316","6460","null",
"8600000US13317","ZCTA5 13317","3784","null",
"8600000US13318","ZCTA5 13318","1325","null",
"8600000US13319","ZCTA5 13319","1079","null",
"8600000US13320","ZCTA5 13320","2018","null",
"8600000US13321","ZCTA5 13321","1049","null",
"8600000US13322","ZCTA5 13322","1076","null",
"8600000US13323","ZCTA5 13323","11323","null",
"8600000US13324","ZCTA5 13324","2149","null",
"8600000US13325","ZCTA5 13325","866","null",
"8600000US13326","ZCTA5 13326","5561","null",
"8600000US13327","ZCTA5 13327","2056","null",
"8600000US13328","ZCTA5 13328","1267","null",
"8600000US13329","ZCTA5 13329","3889","null",
"8600000US13331","ZCTA5 13331","189","null",
"8600000US13332","ZCTA5 13332","2460","null",
"8600000US13333","ZCTA5 13333","62","null",
"8600000US13334","ZCTA5 13334","1374","null",
"8600000US13335","ZCTA5 13335","1590","null",
"8600000US13337","ZCTA5 13337","790","null",
